timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
2025-07-04 17:28:59,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:00,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:01,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:02,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:03,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:04,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:05,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:06,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:07,0.0,15.0,6141.0,1.66,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:08,0.0,15.0,6141.0,1.66,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:09,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:10,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:11,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
