timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
2025-07-04 19:10:39,38.0,457.0,6141.0,12.2,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:40,38.0,457.0,6141.0,12.27,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:41,39.0,457.0,6141.0,12.38,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:42,38.0,457.0,6141.0,12.49,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:43,37.0,457.0,6141.0,12.34,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:44,38.0,457.0,6141.0,12.3,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:45,38.0,457.0,6141.0,12.35,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:46,38.0,457.0,6141.0,12.29,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:47,39.0,457.0,6141.0,12.26,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:48,38.0,457.0,6141.0,12.24,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
