Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
13:56:52,36.9,0.1,10.2,52.5,0.4,4.0,443661.0,51246.0,50.85,48.05,57.05,58.0,49.05,49.05,20.0,58.0,57.0,44.05,2.87,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:53,35.7,0.0,11.0,52.9,0.4,10.0,433743.0,50885.0,50.53,48.05,57.05,55.0,49.05,49.05,20.0,55.0,57.0,44.05,2.83,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:54,35.9,0.0,11.3,52.6,0.1,8.0,442110.0,52030.0,49.74,48.05,57.05,56.0,49.05,49.05,20.0,56.0,57.0,44.05,2.03,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:55,37.1,0.1,10.6,52.3,0.0,11.0,447178.0,52072.0,50.06,48.05,57.05,57.0,49.05,49.05,20.0,57.0,57.0,44.05,2.25,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:56,35.5,0.1,10.7,53.7,0.0,14.0,436597.0,50786.0,50.06,48.05,57.05,57.0,49.05,49.05,20.0,57.0,57.0,44.05,2.5,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:57,37.1,0.0,10.6,52.4,0.0,12.0,444840.0,51821.0,48.99,48.05,57.05,58.0,50.05,49.05,20.0,58.0,57.0,44.05,2.51,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:58,36.8,0.1,10.2,53.0,0.0,4.0,438234.0,50792.0,49.64,48.05,57.05,60.0,50.05,49.05,20.0,60.0,57.0,44.05,2.82,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:59,36.6,0.1,10.5,52.8,0.0,5.0,434371.0,51107.0,49.42,48.05,57.05,57.0,50.05,49.05,20.0,56.0,57.0,44.05,2.9,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:57:00,36.9,0.0,10.9,52.1,0.1,10.0,435451.0,51245.0,50.31,48.05,57.05,57.0,50.05,49.05,20.0,57.0,57.0,44.05,2.29,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:57:01,36.0,0.1,11.2,52.8,0.0,4.0,442386.0,51646.0,50.64,48.05,57.05,57.0,50.05,49.05,20.0,57.0,57.0,44.05,2.5,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
