timestamp,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,archivo_origen,repeticion,Batería,GUI,GPU,carpeta,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB,real_time_factor,iterations,Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
2025-07-05 12:18:26,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:27,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.005,10.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:28,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.01,21.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:29,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.016,33.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:30,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.022,45.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:31,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.027,58.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:32,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.032,70.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:33,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.037,83.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:34,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.041,95.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:35,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.045,107.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:36,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.049,119.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:37,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.053,132.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:38,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.057,144.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:39,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.06,155.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:40,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.063,167.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:41,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.066,179.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:42,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.069,191.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:43,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.071,202.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:44,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.074,214.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:45,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.077,226.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:46,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.079,238.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:47,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.082,251.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:48,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.084,263.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:49,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.086,275.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:50,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.088,287.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:51,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.09,299.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:52,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.093,312.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:53,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.094,324.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:54,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.096,336.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:55,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.098,348.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:56,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.1,360.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:57,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.101,372.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:58,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.103,385.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:18:59,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.105,397.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:00,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.107,410.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:01,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.108,422.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:02,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.109,434.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:03,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.111,447.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:04,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.112,459.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:05,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.114,471.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:06,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.115,484.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:07,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.116,497.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:08,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.118,509.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:09,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.119,522.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:10,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.12,534.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:11,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.121,547.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:12,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.122,559.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:13,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.124,572.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:14,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.125,584.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:15,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.126,597.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:16,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.127,610.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:17,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.128,622.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:18,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.129,635.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:19,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.13,648.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:20,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.131,660.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:21,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.132,673.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:22,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.133,686.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:23,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.134,698.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:24,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.134,711.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:25,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.135,724.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:26,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.136,737.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:27,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.137,750.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:28,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.138,762.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:29,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.139,775.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:30,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.14,788.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:31,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.14,801.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:32,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.141,814.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:33,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.142,826.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:34,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.143,839.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:35,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.143,852.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:36,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.144,865.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:37,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.145,878.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:38,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.145,891.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:39,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.146,904.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:40,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.147,917.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:41,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.147,930.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:42,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.148,943.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:43,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.149,956.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:44,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.15,970.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:45,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.15,983.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:46,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.151,996.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:47,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.151,1010.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:48,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.152,1024.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:49,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.153,1037.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:50,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.153,1050.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:51,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.154,1064.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:52,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.154,1077.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:53,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.155,1091.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:54,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.156,1104.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:55,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.156,1117.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:56,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.157,1131.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:57,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.157,1144.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:58,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.158,1158.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:19:59,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.158,1171.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:00,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.159,1185.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:01,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.16,1199.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:02,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.16,1212.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:03,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.161,1226.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:04,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.161,1240.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:05,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.162,1253.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:06,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.162,1267.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:07,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.163,1281.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:08,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.163,1295.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:09,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.164,1308.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:10,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.164,1322.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:11,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.165,1336.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:12,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.165,1349.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:13,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.166,1363.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:14,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.166,1377.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:15,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.167,1391.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:16,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.167,1404.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:17,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.167,1418.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:18,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.168,1431.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:19,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.168,1444.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:20,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.168,1457.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:21,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.169,1470.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:22,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.169,1483.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:23,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.169,1496.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:24,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.17,1509.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:25,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.17,1522.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:26,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.17,1535.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:27,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.171,1548.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:28,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.171,1561.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:29,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.171,1574.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:30,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.172,1587.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:31,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.172,1600.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:32,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.172,1613.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:33,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.172,1626.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:34,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.173,1639.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:35,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.173,1652.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:36,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.173,1666.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:37,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.174,1679.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:38,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.174,1692.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:39,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.174,1705.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:40,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.174,1718.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:41,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.175,1731.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:42,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.175,1744.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:43,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.175,1757.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:44,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.175,1771.0,,,,,,,,,,,,,,,,,,,,,
2025-07-05 12:20:45,,,,,,,,,,,,rtf.csv,5,cargando,No,Si,cargando_no_gui,,,,,,,,,,,,,,,,,,0.176,1784.0,,,,,,,,,,,,,,,,,,,,,
