Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
22:48:47,4.7,0.0,1.1,93.7,0.4,2,21757,9767,26.92,43.05,45.05,53.00,42.05,40.05,20.00,53.00,45.00,41.05,2.03,GHz
22:48:48,4.5,0.1,1.1,94.0,0.3,2,20694,8985,27.16,43.05,45.05,52.00,42.05,40.05,20.00,52.00,45.00,41.05,1.90,GHz
22:48:49,3.9,0.0,1.1,94.6,0.4,3,19769,8447,26.79,43.05,45.05,55.00,42.05,40.05,20.00,55.00,45.00,41.05,1.84,GHz
22:48:50,4.4,0.1,1.1,94.1,0.4,2,20887,9011,26.79,43.05,45.05,48.00,42.05,40.05,20.00,48.00,45.00,41.05,1.37,GHz
22:48:51,5.0,0.0,1.1,93.4,0.4,2,20895,9144,26.68,43.05,45.05,53.00,42.05,40.05,20.00,53.00,45.00,41.05,1.93,GHz
22:48:52,4.8,0.1,0.9,93.8,0.4,2,20367,8856,27.17,43.05,45.05,55.00,42.05,40.05,20.00,55.00,45.00,41.05,1.42,GHz
22:48:53,4.8,0.0,0.9,93.9,0.4,2,21252,9180,27.67,43.05,45.05,48.00,42.05,40.05,20.00,48.00,45.00,41.05,2.04,GHz
22:48:54,3.4,0.1,1.0,95.3,0.3,2,19327,7937,27.44,43.05,45.05,52.00,42.05,40.05,20.00,52.00,45.00,41.05,1.73,GHz
22:48:55,3.7,0.1,0.8,94.9,0.4,2,19441,8203,26.66,43.05,45.05,52.00,42.05,40.05,20.00,52.00,45.00,41.05,2.09,GHz
22:48:56,4.0,0.0,1.0,94.7,0.3,2,19699,8466,26.34,43.05,45.05,53.00,42.05,40.05,20.00,53.00,45.00,41.05,1.62,GHz
22:48:57,4.5,0.4,1.1,93.5,0.4,3,21284,9071,26.46,43.05,45.05,46.00,42.05,40.05,20.00,46.00,45.00,41.05,1.73,GHz
22:48:58,4.2,0.1,1.0,94.3,0.4,2,20525,8543,26.46,43.05,45.05,53.00,42.05,40.05,20.00,53.00,45.00,41.05,1.81,GHz
22:48:59,4.4,0.0,0.8,94.5,0.3,2,20863,8833,27.06,43.05,45.05,47.00,42.05,40.05,20.00,47.00,45.00,41.05,2.11,GHz
22:49:00,4.2,0.1,1.0,94.4,0.4,2,20068,8400,26.91,43.05,45.05,53.00,42.05,40.05,20.00,53.00,45.00,41.05,1.25,GHz
22:49:01,3.7,0.0,0.9,95.0,0.3,2,19554,8011,25.87,43.05,45.05,49.00,42.05,40.05,20.00,49.00,45.00,41.05,1.88,GHz
22:49:02,3.0,0.1,1.0,95.5,0.4,2,19185,7969,26.14,43.05,45.05,47.00,42.05,40.05,20.00,47.00,45.00,41.05,1.62,GHz
22:49:03,3.0,0.0,0.8,95.8,0.4,4,18159,7497,25.79,43.05,45.05,51.00,42.05,40.05,20.00,51.00,45.00,41.05,2.14,GHz
22:49:04,3.1,0.1,1.1,95.3,0.4,2,18600,7704,26.39,43.05,45.05,54.00,42.05,41.05,20.00,54.00,45.00,41.05,1.39,GHz
22:49:05,3.0,0.0,0.8,95.7,0.4,12,18706,7757,25.80,43.05,45.05,47.00,42.05,41.05,20.00,49.00,45.00,41.05,1.54,GHz
22:49:06,3.1,0.0,1.0,95.4,0.4,1,18462,7532,26.23,43.05,45.05,47.00,42.05,40.05,20.00,47.00,45.00,41.05,1.30,GHz
22:49:07,3.2,0.1,0.9,95.5,0.3,2,18218,7790,25.96,43.05,45.05,51.00,42.05,41.05,20.00,51.00,45.00,41.05,1.47,GHz
22:49:08,4.9,0.0,1.2,93.6,0.4,1,19761,8575,25.79,43.05,45.05,45.00,42.05,41.05,20.00,45.00,45.00,41.05,1.20,GHz
22:49:09,5.5,0.1,1.4,92.8,0.3,2,20379,8913,27.69,43.05,46.05,48.00,42.05,41.05,20.00,48.00,46.00,41.05,1.39,GHz
22:49:10,5.5,0.0,1.3,92.9,0.3,1,20575,8775,27.53,43.05,46.05,46.00,42.05,41.05,20.00,46.00,46.00,41.05,2.04,GHz
22:49:11,5.6,0.1,1.1,92.9,0.3,1,21278,9404,27.60,43.05,46.05,45.00,42.05,41.05,20.00,45.00,46.00,41.05,1.17,GHz
22:49:12,5.8,0.0,1.0,92.8,0.4,2,20759,9306,27.66,43.05,45.05,45.00,42.05,41.05,20.00,45.00,45.00,42.05,1.64,GHz
22:49:13,5.4,0.1,1.1,93.0,0.4,1,20274,8611,28.13,43.05,45.05,48.00,42.05,41.05,20.00,48.00,45.00,41.05,1.76,GHz
22:49:14,5.0,0.0,1.1,93.5,0.4,3,20547,8877,27.47,43.05,45.05,45.00,42.05,41.05,20.00,45.00,45.00,42.05,2.45,GHz
22:49:15,4.9,0.1,0.8,93.8,0.4,1,19819,8308,27.42,43.05,46.05,45.00,42.05,41.05,20.00,45.00,46.00,41.05,1.09,GHz
22:49:16,4.8,0.0,1.0,93.8,0.4,1,19588,8343,27.67,43.05,46.05,45.00,42.05,41.05,20.00,45.00,46.00,42.05,0.86,GHz
22:49:17,5.0,0.1,1.1,93.5,0.4,3,20344,8679,28.06,43.05,46.05,49.00,42.05,41.05,20.00,49.00,46.00,42.05,1.80,GHz
22:49:18,5.8,0.0,1.1,92.8,0.3,1,20581,8791,28.68,43.05,46.05,46.00,42.05,41.05,20.00,46.00,46.00,42.05,1.69,GHz
22:49:19,5.7,0.1,1.1,92.9,0.3,1,21119,8929,28.47,43.05,46.05,47.00,42.05,41.05,20.00,47.00,46.00,42.05,1.33,GHz
22:49:20,5.4,0.0,1.3,92.9,0.3,2,21727,9427,28.46,43.05,46.05,45.00,42.05,41.05,20.00,45.00,46.00,42.05,1.66,GHz
22:49:21,5.8,0.1,1.1,92.7,0.3,2,20473,8854,28.62,43.05,46.05,51.00,42.05,41.05,20.00,51.00,46.00,42.05,1.93,GHz
22:49:22,5.4,0.0,0.9,93.3,0.3,1,20746,8809,28.46,43.05,46.05,48.00,42.05,41.05,20.00,48.00,46.00,42.05,1.86,GHz
22:49:23,5.3,0.0,1.1,93.2,0.4,1,20363,8800,27.66,43.05,46.05,44.00,42.05,41.05,20.00,44.00,46.00,42.05,1.22,GHz
22:49:24,5.2,0.1,1.1,93.4,0.3,2,20133,8574,28.10,43.05,46.05,45.00,42.05,41.05,20.00,45.00,46.00,42.05,1.33,GHz
22:49:25,6.0,0.0,1.0,92.6,0.3,2,20835,8990,28.50,43.05,46.05,46.00,42.05,41.05,20.00,46.00,46.00,42.05,1.68,GHz
22:49:26,6.0,0.1,1.1,92.4,0.4,3,21200,9112,28.13,43.05,46.05,46.00,42.05,41.05,20.00,46.00,46.00,42.05,1.08,GHz
22:49:27,6.0,0.4,1.4,91.8,0.4,1,21647,9517,30.07,43.05,47.05,45.00,42.05,41.05,20.00,45.00,47.00,42.05,1.11,GHz
22:49:28,5.7,0.1,1.1,92.7,0.4,1,21161,9253,29.04,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.34,GHz
22:49:29,5.2,0.0,1.1,93.3,0.4,4,21196,9326,27.81,43.05,46.05,49.00,42.05,41.05,20.00,49.00,46.00,42.05,2.01,GHz
22:49:30,5.1,0.1,1.1,93.4,0.4,5,19802,8515,26.81,43.05,46.05,46.00,43.05,41.05,20.00,46.00,46.00,42.05,1.89,GHz
22:49:31,5.6,0.0,1.0,93.2,0.3,1,19704,8746,27.71,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.03,GHz
22:49:32,5.5,0.0,1.3,92.9,0.4,1,21188,9501,28.57,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,2.12,GHz
22:49:33,5.2,0.1,1.1,93.3,0.4,3,19608,8554,27.36,43.05,46.05,56.00,43.05,41.05,20.00,56.00,46.00,42.05,1.85,GHz
22:49:34,6.1,0.0,1.2,92.3,0.4,3,20952,9119,27.66,43.05,46.05,57.00,43.05,41.05,20.00,57.00,46.00,42.05,1.34,GHz
22:49:35,6.0,0.1,1.1,92.5,0.3,1,21409,9504,27.70,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.52,GHz
22:49:36,5.7,0.0,1.3,92.7,0.3,1,20730,8940,27.70,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.62,GHz
22:49:37,6.0,0.1,1.2,92.5,0.3,1,20784,8930,27.84,43.05,46.05,47.00,43.05,41.05,20.00,47.00,46.00,42.05,1.67,GHz
22:49:38,5.7,0.0,1.1,92.8,0.4,1,20824,8898,28.11,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.63,GHz
